user_id,age,reels_watch_time_hours,daily_screen_time_hours,sleep_hours,attention_span_score,focus_level,task_completion_rate,stress_level,platform,stress_level_num,cluster,segmento
2809,22,0.59,5.6,7.81,5.85,1.16,42.7,Low,YouTube Shorts,1,2,Bajo consumo / Alto rendimiento
2810,28,5.64,6.73,5.66,3.06,3.52,47.21,Low,YouTube Shorts,1,1,Alto consumo / Bajo rendimiento
2811,28,4.95,7.62,7.76,8.08,2.43,53.14,Medium,TikTok,2,0,Alto consumo / Alto rendimiento
2812,24,5.1,10.09,5.86,8.24,1.46,99.44,Low,YouTube Shorts,1,1,Alto consumo / Bajo rendimiento
2813,16,1.01,3.9,8.94,5.35,7.98,88.51,Low,TikTok,1,2,Bajo consumo / Alto rendimiento
2814,28,4.56,10.72,4.86,4.5,2.18,72.51,High,Instagram Reels,3,0,Alto consumo / Alto rendimiento
2815,23,5.78,9.58,4.01,3.22,4.22,53.95,High,TikTok,3,3,Alto consumo / Bajo rendimiento
2816,17,4.23,9.23,6.97,7.79,9.8,71.14,Low,Instagram Reels,1,1,Alto consumo / Bajo rendimiento
2817,35,3.64,2.87,8.76,6.76,4.68,78.94,Medium,Instagram Reels,2,2,Bajo consumo / Alto rendimiento
2818,40,5.7,2.22,7.24,2.86,2.27,40.27,High,Instagram Reels,3,3,Alto consumo / Bajo rendimiento
2819,22,2.94,7.94,4.43,8.15,7.21,99.27,High,YouTube Shorts,3,0,Alto consumo / Alto rendimiento
2820,30,3.8,10.63,6.7,8.94,8.29,77.61,High,TikTok,3,0,Alto consumo / Alto rendimiento
2821,16,3.12,7.84,8.55,1.53,3.51,99.29,Medium,TikTok,2,3,Alto consumo / Bajo rendimiento
2822,20,5.63,4.13,4.03,7.95,8.28,68.14,High,TikTok,3,0,Alto consumo / Alto rendimiento
2823,42,0.92,2.91,4.83,8.68,3.44,77.41,High,TikTok,3,0,Alto consumo / Alto rendimiento
2824,35,3.26,9.0,8.07,9.92,7.24,67.69,Low,Instagram Reels,1,1,Alto consumo / Bajo rendimiento
2825,43,4.28,9.22,8.47,3.14,2.12,40.57,Medium,Instagram Reels,2,1,Alto consumo / Bajo rendimiento
2826,40,4.86,3.73,7.54,4.34,4.85,90.99,Low,TikTok,1,2,Bajo consumo / Alto rendimiento
2827,39,3.71,2.28,8.96,9.7,5.68,66.94,Low,YouTube Shorts,1,2,Bajo consumo / Alto rendimiento
2828,26,5.5,6.08,4.45,1.85,7.53,68.26,Low,YouTube Shorts,1,1,Alto consumo / Bajo rendimiento
2829,19,5.68,7.83,6.73,5.71,6.85,61.6,Low,YouTube Shorts,1,1,Alto consumo / Bajo rendimiento
2830,16,0.85,9.06,7.42,5.56,8.68,65.96,Low,TikTok,1,1,Alto consumo / Bajo rendimiento
2831,30,2.71,10.1,7.51,6.46,2.66,83.53,Low,Instagram Reels,1,1,Alto consumo / Bajo rendimiento
2832,19,0.63,8.11,7.97,3.98,6.95,82.04,High,YouTube Shorts,3,3,Alto consumo / Bajo rendimiento
2833,29,2.31,3.11,8.59,9.33,2.15,88.5,Medium,YouTube Shorts,2,2,Bajo consumo / Alto rendimiento
2834,26,3.45,8.83,5.81,3.43,5.3,98.48,Low,YouTube Shorts,1,1,Alto consumo / Bajo rendimiento
2835,18,5.51,11.84,4.21,6.85,5.72,63.47,Medium,TikTok,2,1,Alto consumo / Bajo rendimiento
2836,29,5.16,11.06,5.81,5.46,1.25,60.34,Medium,Instagram Reels,2,1,Alto consumo / Bajo rendimiento
2837,25,1.2,10.72,7.36,3.4,1.63,69.61,High,Instagram Reels,3,3,Alto consumo / Bajo rendimiento
2838,30,1.01,5.02,5.07,2.7,8.55,49.26,Medium,TikTok,2,3,Alto consumo / Bajo rendimiento
2839,37,3.74,9.51,8.05,9.61,3.58,85.48,Medium,Instagram Reels,2,0,Alto consumo / Alto rendimiento
2840,20,3.43,10.51,5.1,6.05,4.12,74.87,Medium,Instagram Reels,2,1,Alto consumo / Bajo rendimiento
2841,28,1.97,8.78,4.05,6.44,6.76,52.68,Medium,YouTube Shorts,2,1,Alto consumo / Bajo rendimiento
2842,32,5.45,4.51,6.54,8.05,2.99,91.84,High,Instagram Reels,3,0,Alto consumo / Alto rendimiento
2843,26,5.6,11.54,7.63,1.73,2.74,77.14,High,TikTok,3,3,Alto consumo / Bajo rendimiento
2844,41,2.71,6.51,5.75,7.42,4.79,42.04,Low,Instagram Reels,1,2,Bajo consumo / Alto rendimiento
2845,25,5.4,3.3,7.74,2.49,1.53,51.79,Medium,YouTube Shorts,2,3,Alto consumo / Bajo rendimiento
2846,27,2.61,3.1,6.19,7.66,9.25,93.47,Medium,YouTube Shorts,2,2,Bajo consumo / Alto rendimiento
2847,35,4.55,8.48,4.86,2.27,9.46,62.86,High,TikTok,3,3,Alto consumo / Bajo rendimiento
2848,37,3.12,6.38,4.45,8.49,5.03,99.06,High,Instagram Reels,3,0,Alto consumo / Alto rendimiento
2849,25,1.17,2.94,7.55,7.13,2.88,71.79,High,Instagram Reels,3,0,Alto consumo / Alto rendimiento
2850,37,5.6,9.4,5.93,4.47,5.24,52.47,Medium,YouTube Shorts,2,1,Alto consumo / Bajo rendimiento
2851,30,3.0,9.99,8.56,4.23,1.9,75.63,High,Instagram Reels,3,3,Alto consumo / Bajo rendimiento
2852,29,4.54,9.25,6.7,2.34,4.58,46.14,Medium,YouTube Shorts,2,1,Alto consumo / Bajo rendimiento
2853,35,2.52,4.02,5.74,9.14,1.66,88.45,High,TikTok,3,0,Alto consumo / Alto rendimiento
2854,42,0.6,8.9,5.74,2.07,7.36,77.67,Medium,Instagram Reels,2,3,Alto consumo / Bajo rendimiento
2855,29,1.05,2.11,4.66,5.25,3.48,97.84,Low,YouTube Shorts,1,2,Bajo consumo / Alto rendimiento
2856,39,3.23,5.05,6.97,3.13,5.69,81.41,High,TikTok,3,3,Alto consumo / Bajo rendimiento
2857,18,4.29,5.99,6.91,9.97,1.12,42.95,Low,Instagram Reels,1,2,Bajo consumo / Alto rendimiento
2858,25,2.34,10.35,8.0,6.27,5.72,68.59,High,YouTube Shorts,3,0,Alto consumo / Alto rendimiento
2859,33,4.33,5.9,5.01,2.35,1.03,71.88,High,YouTube Shorts,3,3,Alto consumo / Bajo rendimiento
2860,29,4.34,2.11,5.45,7.01,9.33,95.01,Medium,Instagram Reels,2,2,Bajo consumo / Alto rendimiento
2861,18,4.37,5.52,4.49,9.92,5.51,65.95,Low,TikTok,1,2,Bajo consumo / Alto rendimiento
2862,35,3.21,6.99,5.48,6.45,1.9,75.61,Medium,Instagram Reels,2,0,Alto consumo / Alto rendimiento
2863,27,5.53,11.49,6.14,5.12,4.07,51.16,Medium,YouTube Shorts,2,1,Alto consumo / Bajo rendimiento
2864,36,3.19,11.41,8.82,3.64,1.41,54.68,Medium,YouTube Shorts,2,1,Alto consumo / Bajo rendimiento
2865,33,2.98,3.81,7.27,1.83,5.78,72.92,Medium,TikTok,2,3,Alto consumo / Bajo rendimiento
2866,16,1.6,3.85,7.91,3.05,2.1,81.82,High,TikTok,3,3,Alto consumo / Bajo rendimiento
2867,28,2.19,3.63,5.63,5.98,5.26,66.13,Medium,TikTok,2,2,Bajo consumo / Alto rendimiento
2868,43,0.73,9.89,4.72,7.78,3.75,65.96,High,TikTok,3,0,Alto consumo / Alto rendimiento
2869,18,3.98,2.06,5.28,8.9,7.85,55.36,High,TikTok,3,0,Alto consumo / Alto rendimiento
2870,30,1.87,3.27,5.28,8.14,5.34,81.89,Medium,YouTube Shorts,2,2,Bajo consumo / Alto rendimiento
2871,35,2.17,7.38,6.92,2.13,8.63,40.33,High,YouTube Shorts,3,3,Alto consumo / Bajo rendimiento
2872,34,4.74,4.48,5.71,7.96,9.47,70.77,Low,TikTok,1,2,Bajo consumo / Alto rendimiento
2873,28,2.3,2.92,8.29,6.23,9.73,40.21,Low,YouTube Shorts,1,2,Bajo consumo / Alto rendimiento
2874,41,1.83,5.6,8.94,5.22,3.34,75.61,Low,Instagram Reels,1,2,Bajo consumo / Alto rendimiento
2875,43,1.43,4.74,5.72,6.15,7.91,41.85,Low,TikTok,1,2,Bajo consumo / Alto rendimiento
2876,29,4.76,7.11,7.53,1.07,4.94,96.4,High,Instagram Reels,3,3,Alto consumo / Bajo rendimiento
2877,42,1.21,11.79,7.29,1.61,4.84,68.68,High,TikTok,3,3,Alto consumo / Bajo rendimiento
2878,17,3.0,3.24,4.97,5.73,8.81,81.04,Low,YouTube Shorts,1,2,Bajo consumo / Alto rendimiento
2879,22,3.29,5.73,8.59,2.56,2.31,91.22,Low,TikTok,1,2,Bajo consumo / Alto rendimiento
2880,30,4.28,11.32,5.0,5.91,5.3,54.13,Low,YouTube Shorts,1,1,Alto consumo / Bajo rendimiento
2881,24,3.98,10.77,7.68,4.19,6.34,72.4,Low,YouTube Shorts,1,1,Alto consumo / Bajo rendimiento
2882,18,4.96,5.94,5.74,9.17,1.6,91.81,High,YouTube Shorts,3,0,Alto consumo / Alto rendimiento
2883,44,0.75,8.99,5.84,9.55,8.78,72.27,Low,YouTube Shorts,1,1,Alto consumo / Bajo rendimiento
2884,32,2.13,2.88,6.28,9.82,3.83,63.57,Low,TikTok,1,2,Bajo consumo / Alto rendimiento
2885,16,2.04,9.13,8.32,9.09,6.91,62.13,Medium,Instagram Reels,2,0,Alto consumo / Alto rendimiento
2886,31,1.3,11.73,4.7,9.87,9.35,63.05,Medium,TikTok,2,0,Alto consumo / Alto rendimiento
2887,27,2.09,7.37,4.27,7.36,7.48,76.93,High,YouTube Shorts,3,0,Alto consumo / Alto rendimiento
2888,18,2.2,6.98,6.01,9.64,8.97,42.74,Low,TikTok,1,2,Bajo consumo / Alto rendimiento
2889,40,3.37,3.87,4.28,6.78,1.63,64.92,Low,Instagram Reels,1,2,Bajo consumo / Alto rendimiento
2890,39,4.15,8.34,7.44,8.28,5.43,73.64,Medium,TikTok,2,0,Alto consumo / Alto rendimiento
2891,44,2.6,7.9,7.8,2.19,6.08,87.18,Low,YouTube Shorts,1,1,Alto consumo / Bajo rendimiento
2892,25,4.46,8.52,8.27,7.14,7.2,71.8,Low,YouTube Shorts,1,1,Alto consumo / Bajo rendimiento
2893,21,2.35,2.26,7.72,9.38,2.05,95.57,Low,YouTube Shorts,1,2,Bajo consumo / Alto rendimiento
2894,26,2.1,7.49,8.58,5.86,6.91,66.63,Medium,TikTok,2,0,Alto consumo / Alto rendimiento
2895,24,3.48,7.95,7.74,2.68,2.31,79.05,Medium,TikTok,2,3,Alto consumo / Bajo rendimiento
2896,21,0.63,4.08,8.68,5.74,1.61,41.05,Low,Instagram Reels,1,2,Bajo consumo / Alto rendimiento
2897,27,0.94,4.08,4.97,7.36,5.22,54.31,Low,Instagram Reels,1,2,Bajo consumo / Alto rendimiento
2898,21,2.8,4.76,6.5,7.93,6.4,88.93,Low,Instagram Reels,1,2,Bajo consumo / Alto rendimiento
2899,38,5.69,9.12,8.97,5.71,9.62,75.17,Low,YouTube Shorts,1,1,Alto consumo / Bajo rendimiento
2900,31,4.47,8.06,7.41,2.96,7.29,96.77,High,TikTok,3,3,Alto consumo / Bajo rendimiento
2901,24,0.98,10.46,8.39,9.34,6.32,85.17,Medium,TikTok,2,0,Alto consumo / Alto rendimiento
2902,43,5.15,4.96,4.15,7.96,2.93,66.98,High,YouTube Shorts,3,0,Alto consumo / Alto rendimiento
2903,24,4.53,11.12,8.36,3.44,2.37,86.72,High,YouTube Shorts,3,3,Alto consumo / Bajo rendimiento
2904,38,3.86,9.44,7.49,8.31,6.47,68.07,High,Instagram Reels,3,0,Alto consumo / Alto rendimiento
2905,18,5.01,5.95,4.85,4.13,3.01,59.81,High,YouTube Shorts,3,3,Alto consumo / Bajo rendimiento
2906,34,2.72,2.95,4.13,3.81,7.36,42.83,Low,YouTube Shorts,1,2,Bajo consumo / Alto rendimiento
2907,18,1.72,4.57,5.3,8.77,2.03,91.94,Low,YouTube Shorts,1,2,Bajo consumo / Alto rendimiento
2908,36,3.32,11.57,8.58,8.86,4.06,65.14,Low,Instagram Reels,1,1,Alto consumo / Bajo rendimiento
2909,21,3.52,5.1,7.34,4.59,7.96,81.11,Low,YouTube Shorts,1,2,Bajo consumo / Alto rendimiento
2910,36,3.46,5.3,8.6,1.08,8.48,49.18,Medium,Instagram Reels,2,3,Alto consumo / Bajo rendimiento
2911,15,3.61,3.9,6.23,2.68,4.11,89.74,Medium,TikTok,2,3,Alto consumo / Bajo rendimiento
2912,26,5.72,10.07,8.68,9.18,2.86,89.45,Low,YouTube Shorts,1,1,Alto consumo / Bajo rendimiento
2913,38,5.46,4.76,6.31,9.09,9.62,68.93,Low,YouTube Shorts,1,2,Bajo consumo / Alto rendimiento
2914,27,5.32,5.3,5.02,5.08,7.85,80.33,Low,Instagram Reels,1,2,Bajo consumo / Alto rendimiento
2915,24,4.91,6.14,4.76,3.74,8.26,71.29,Low,TikTok,1,1,Alto consumo / Bajo rendimiento
2916,29,5.69,6.34,8.97,3.72,3.0,73.14,Low,TikTok,1,2,Bajo consumo / Alto rendimiento
2917,41,1.04,6.11,5.67,9.07,4.82,93.33,Medium,YouTube Shorts,2,0,Alto consumo / Alto rendimiento
2918,27,1.96,7.04,4.8,3.92,1.61,98.01,Medium,TikTok,2,3,Alto consumo / Bajo rendimiento
2919,37,3.22,10.15,4.04,5.6,1.98,62.05,Low,Instagram Reels,1,1,Alto consumo / Bajo rendimiento
2920,36,5.16,10.19,5.43,7.58,2.99,59.9,Medium,Instagram Reels,2,0,Alto consumo / Alto rendimiento
2921,36,3.28,9.98,8.45,2.89,3.73,58.23,Medium,Instagram Reels,2,1,Alto consumo / Bajo rendimiento
2922,35,4.61,3.01,6.67,3.28,9.97,86.25,High,Instagram Reels,3,3,Alto consumo / Bajo rendimiento
2923,36,1.26,10.0,7.16,4.22,4.8,83.37,Low,Instagram Reels,1,1,Alto consumo / Bajo rendimiento
2924,42,1.89,3.2,8.61,6.89,7.28,42.63,Low,TikTok,1,2,Bajo consumo / Alto rendimiento
2925,23,4.52,3.25,6.56,8.36,9.14,45.31,Medium,TikTok,2,2,Bajo consumo / Alto rendimiento
2926,40,1.41,11.48,8.19,5.92,3.21,78.77,Medium,YouTube Shorts,2,1,Alto consumo / Bajo rendimiento
2927,23,2.43,10.19,5.62,2.2,2.3,56.5,Medium,YouTube Shorts,2,1,Alto consumo / Bajo rendimiento
2928,29,1.96,7.52,8.89,5.02,3.19,45.49,Medium,TikTok,2,3,Alto consumo / Bajo rendimiento
2929,24,2.42,10.75,4.39,2.15,8.94,64.82,Low,TikTok,1,1,Alto consumo / Bajo rendimiento
2930,38,4.4,11.89,7.62,1.79,6.99,92.65,Medium,YouTube Shorts,2,1,Alto consumo / Bajo rendimiento
2931,40,2.52,8.11,7.3,6.31,5.06,61.98,Medium,YouTube Shorts,2,0,Alto consumo / Alto rendimiento
2932,39,3.55,8.13,4.96,9.61,8.38,81.74,Low,Instagram Reels,1,2,Bajo consumo / Alto rendimiento
2933,43,1.05,9.54,5.94,8.54,3.13,94.03,Medium,TikTok,2,0,Alto consumo / Alto rendimiento
2934,24,4.93,4.32,5.56,7.97,3.15,50.16,High,TikTok,3,0,Alto consumo / Alto rendimiento
2935,22,2.53,3.67,4.47,7.54,6.1,76.58,Low,TikTok,1,2,Bajo consumo / Alto rendimiento
2936,38,4.07,9.6,6.92,9.07,8.11,94.46,Medium,TikTok,2,0,Alto consumo / Alto rendimiento
2937,30,4.49,5.45,8.97,7.78,3.34,51.6,Medium,Instagram Reels,2,0,Alto consumo / Alto rendimiento
2938,31,1.65,3.35,6.8,6.64,2.89,99.32,Low,TikTok,1,2,Bajo consumo / Alto rendimiento
2939,40,5.37,5.15,6.73,4.28,5.27,61.91,Medium,Instagram Reels,2,2,Bajo consumo / Alto rendimiento
2940,41,3.89,5.59,4.2,1.91,2.21,53.05,High,TikTok,3,3,Alto consumo / Bajo rendimiento
2941,19,2.86,11.65,4.7,5.15,7.73,90.27,High,YouTube Shorts,3,0,Alto consumo / Alto rendimiento
2942,18,1.5,8.98,6.57,9.32,6.2,68.07,Low,TikTok,1,1,Alto consumo / Bajo rendimiento
2943,32,5.68,7.31,8.93,6.25,5.61,80.24,High,YouTube Shorts,3,0,Alto consumo / Alto rendimiento
2944,38,4.65,11.69,8.38,2.66,8.85,69.38,Low,YouTube Shorts,1,1,Alto consumo / Bajo rendimiento
2945,33,1.64,11.03,5.7,6.84,7.59,78.61,High,TikTok,3,0,Alto consumo / Alto rendimiento
2946,18,2.36,7.12,6.72,5.19,2.34,42.12,Low,Instagram Reels,1,1,Alto consumo / Bajo rendimiento
2947,42,4.95,11.06,6.76,9.38,4.78,61.01,Medium,TikTok,2,0,Alto consumo / Alto rendimiento
2948,21,4.33,6.04,7.43,2.45,3.89,79.44,Medium,TikTok,2,3,Alto consumo / Bajo rendimiento
2949,24,4.71,4.3,7.44,7.41,8.22,61.05,Low,TikTok,1,2,Bajo consumo / Alto rendimiento
2950,39,2.93,4.33,7.95,7.13,7.47,86.55,High,TikTok,3,0,Alto consumo / Alto rendimiento
2951,32,4.44,8.62,4.12,9.85,5.25,97.65,Low,TikTok,1,1,Alto consumo / Bajo rendimiento
2952,33,2.63,7.01,8.72,6.08,8.41,42.24,Medium,YouTube Shorts,2,0,Alto consumo / Alto rendimiento
2953,18,1.66,8.59,4.35,8.84,4.69,91.32,Low,TikTok,1,1,Alto consumo / Bajo rendimiento
2954,24,3.98,8.86,6.38,1.22,8.23,50.14,Medium,TikTok,2,3,Alto consumo / Bajo rendimiento
2955,15,5.87,2.22,8.6,2.11,1.29,95.04,Low,TikTok,1,2,Bajo consumo / Alto rendimiento
2956,37,2.21,2.54,6.44,4.11,2.21,96.81,Low,Instagram Reels,1,2,Bajo consumo / Alto rendimiento
2957,32,3.04,7.33,4.32,6.57,7.8,74.15,High,YouTube Shorts,3,0,Alto consumo / Alto rendimiento
2958,19,4.21,3.91,5.15,5.04,2.03,68.74,Medium,Instagram Reels,2,2,Bajo consumo / Alto rendimiento
2959,29,3.48,8.33,6.89,2.82,7.15,85.51,Low,Instagram Reels,1,1,Alto consumo / Bajo rendimiento
2960,31,5.14,7.52,4.44,6.3,7.51,95.08,Low,YouTube Shorts,1,1,Alto consumo / Bajo rendimiento
2961,17,4.69,7.86,6.12,6.1,6.96,53.95,High,TikTok,3,0,Alto consumo / Alto rendimiento
2962,26,0.82,5.02,5.65,5.72,8.36,62.95,Low,YouTube Shorts,1,2,Bajo consumo / Alto rendimiento
2963,16,5.99,8.4,8.08,1.82,5.6,65.05,Low,YouTube Shorts,1,1,Alto consumo / Bajo rendimiento
2964,15,4.64,10.29,4.55,9.34,9.07,90.75,Low,TikTok,1,1,Alto consumo / Bajo rendimiento
2965,37,5.25,11.98,7.41,6.33,6.13,48.22,High,YouTube Shorts,3,0,Alto consumo / Alto rendimiento
2966,35,4.08,10.38,6.03,3.38,5.57,77.38,High,TikTok,3,3,Alto consumo / Bajo rendimiento
2967,31,5.21,7.57,6.94,7.19,5.58,61.06,High,TikTok,3,0,Alto consumo / Alto rendimiento
2968,36,1.12,3.93,5.03,3.86,9.21,93.13,Low,TikTok,1,2,Bajo consumo / Alto rendimiento
2969,30,2.41,8.81,7.05,5.55,3.19,60.39,Low,YouTube Shorts,1,1,Alto consumo / Bajo rendimiento
2970,19,5.32,11.38,7.37,4.07,7.26,98.68,Low,TikTok,1,1,Alto consumo / Bajo rendimiento
2971,29,1.61,4.12,4.35,8.92,3.18,40.94,High,Instagram Reels,3,0,Alto consumo / Alto rendimiento
2972,17,0.93,4.56,8.12,9.95,1.83,54.37,Low,YouTube Shorts,1,2,Bajo consumo / Alto rendimiento
2973,42,4.83,3.49,8.31,2.45,9.58,67.44,Low,Instagram Reels,1,2,Bajo consumo / Alto rendimiento
2974,21,5.1,9.37,4.32,1.21,2.17,55.38,Low,Instagram Reels,1,1,Alto consumo / Bajo rendimiento
2975,25,1.39,6.07,7.02,2.97,7.18,84.24,Low,Instagram Reels,1,1,Alto consumo / Bajo rendimiento
2976,24,5.2,2.63,6.97,6.31,4.82,88.87,Medium,YouTube Shorts,2,2,Bajo consumo / Alto rendimiento
2977,23,4.28,10.75,4.06,2.57,8.53,81.85,High,TikTok,3,3,Alto consumo / Bajo rendimiento
2978,28,3.36,7.58,5.71,8.3,7.96,98.22,Low,Instagram Reels,1,1,Alto consumo / Bajo rendimiento
2979,27,5.07,5.31,8.84,4.68,2.29,67.36,Low,Instagram Reels,1,2,Bajo consumo / Alto rendimiento
2980,43,2.81,5.44,6.78,6.49,5.21,98.79,High,TikTok,3,0,Alto consumo / Alto rendimiento
2981,39,1.57,4.9,8.67,5.1,1.25,47.48,Low,TikTok,1,2,Bajo consumo / Alto rendimiento
2982,44,2.07,6.55,7.38,9.13,4.87,90.76,Low,Instagram Reels,1,2,Bajo consumo / Alto rendimiento
2983,39,3.28,5.37,4.14,1.32,7.3,42.31,Low,Instagram Reels,1,2,Bajo consumo / Alto rendimiento
2984,16,3.42,7.48,4.39,7.56,3.09,71.91,Medium,YouTube Shorts,2,0,Alto consumo / Alto rendimiento
2985,17,4.93,9.74,7.61,6.87,8.29,69.07,Medium,TikTok,2,1,Alto consumo / Bajo rendimiento
2986,21,4.85,8.74,6.77,6.85,1.48,91.38,High,TikTok,3,0,Alto consumo / Alto rendimiento
2987,35,3.7,4.94,4.64,4.73,1.31,82.04,High,YouTube Shorts,3,3,Alto consumo / Bajo rendimiento
2988,32,4.79,7.29,7.07,1.14,1.25,66.46,Low,YouTube Shorts,1,1,Alto consumo / Bajo rendimiento
2989,17,1.55,10.4,8.05,7.2,3.52,93.74,Low,YouTube Shorts,1,1,Alto consumo / Bajo rendimiento
2990,24,0.78,2.68,7.76,8.47,5.2,93.15,Low,Instagram Reels,1,2,Bajo consumo / Alto rendimiento
2991,36,5.3,2.78,5.23,1.77,1.97,41.48,Low,YouTube Shorts,1,2,Bajo consumo / Alto rendimiento
2992,43,0.92,7.56,5.29,4.97,9.97,92.26,Medium,YouTube Shorts,2,1,Alto consumo / Bajo rendimiento
2993,21,1.86,8.39,8.84,2.46,10.0,71.6,Low,Instagram Reels,1,1,Alto consumo / Bajo rendimiento
2994,23,4.32,4.11,8.44,6.5,5.68,90.34,High,Instagram Reels,3,3,Alto consumo / Bajo rendimiento
2995,31,2.75,9.45,5.59,8.07,6.11,50.88,High,TikTok,3,0,Alto consumo / Alto rendimiento
2996,25,5.32,8.46,8.12,7.0,9.34,49.07,Medium,Instagram Reels,2,0,Alto consumo / Alto rendimiento
2997,21,2.14,11.23,4.81,3.86,7.93,83.33,High,TikTok,3,3,Alto consumo / Bajo rendimiento
2998,38,0.57,3.69,4.98,2.26,2.51,56.52,High,YouTube Shorts,3,3,Alto consumo / Bajo rendimiento
2999,42,2.15,9.51,4.91,8.15,8.13,73.53,High,TikTok,3,0,Alto consumo / Alto rendimiento
3000,28,3.68,2.84,4.44,3.92,3.08,81.33,Medium,Instagram Reels,2,2,Bajo consumo / Alto rendimiento
3001,33,2.57,7.65,8.27,1.2,4.87,76.62,Medium,TikTok,2,3,Alto consumo / Bajo rendimiento
3002,18,3.44,7.52,6.89,6.14,5.79,81.94,Low,TikTok,1,1,Alto consumo / Bajo rendimiento
3003,40,5.32,5.88,5.29,3.22,7.45,77.22,High,TikTok,3,3,Alto consumo / Bajo rendimiento
3004,20,5.52,10.45,8.24,8.57,2.35,62.75,High,Instagram Reels,3,0,Alto consumo / Alto rendimiento
3005,24,1.96,2.04,8.01,2.29,1.69,45.43,High,TikTok,3,3,Alto consumo / Bajo rendimiento
3006,21,3.04,7.2,4.5,4.91,8.8,91.32,Low,YouTube Shorts,1,1,Alto consumo / Bajo rendimiento
3007,27,3.52,4.17,7.22,3.28,8.44,90.76,Medium,YouTube Shorts,2,3,Alto consumo / Bajo rendimiento
3008,28,5.72,9.43,7.61,7.21,5.71,40.34,Low,YouTube Shorts,1,1,Alto consumo / Bajo rendimiento
3009,18,5.99,2.43,7.58,5.94,6.96,90.45,Low,YouTube Shorts,1,2,Bajo consumo / Alto rendimiento
3010,22,1.79,10.32,7.62,8.12,7.47,49.06,High,TikTok,3,0,Alto consumo / Alto rendimiento
3011,19,4.5,10.38,4.85,5.13,5.29,59.97,Low,YouTube Shorts,1,1,Alto consumo / Bajo rendimiento
3012,15,2.58,10.33,5.58,1.04,3.32,64.8,High,TikTok,3,3,Alto consumo / Bajo rendimiento
3013,18,0.54,3.53,8.22,2.94,5.33,80.78,Medium,Instagram Reels,2,3,Alto consumo / Bajo rendimiento
3014,17,0.55,8.3,8.49,9.99,9.56,45.54,Low,TikTok,1,1,Alto consumo / Bajo rendimiento
3015,23,3.03,2.14,5.4,4.65,8.54,89.6,High,Instagram Reels,3,3,Alto consumo / Bajo rendimiento
3016,22,3.19,10.48,4.12,6.58,5.19,96.56,Low,Instagram Reels,1,1,Alto consumo / Bajo rendimiento
3017,15,0.62,9.23,8.3,9.14,3.03,97.16,High,YouTube Shorts,3,0,Alto consumo / Alto rendimiento
3018,41,4.28,7.31,5.89,1.18,9.01,45.51,Low,YouTube Shorts,1,1,Alto consumo / Bajo rendimiento
3019,20,2.12,9.31,5.65,6.94,6.74,95.16,High,Instagram Reels,3,0,Alto consumo / Alto rendimiento
3020,23,3.58,2.94,5.73,3.6,4.64,74.07,High,YouTube Shorts,3,3,Alto consumo / Bajo rendimiento
3021,21,2.16,7.29,6.08,3.51,2.0,83.62,High,TikTok,3,3,Alto consumo / Bajo rendimiento
3022,18,1.42,4.91,5.89,3.02,7.77,95.84,High,YouTube Shorts,3,3,Alto consumo / Bajo rendimiento
3023,27,2.74,11.73,6.83,8.4,3.85,79.66,Medium,TikTok,2,0,Alto consumo / Alto rendimiento
3024,31,1.78,10.57,4.39,4.36,6.46,67.4,Medium,YouTube Shorts,2,1,Alto consumo / Bajo rendimiento
3025,42,3.44,9.33,8.86,1.6,6.13,71.51,Medium,TikTok,2,3,Alto consumo / Bajo rendimiento
3026,16,1.59,11.34,8.68,1.87,7.3,81.07,Medium,Instagram Reels,2,1,Alto consumo / Bajo rendimiento
3027,42,3.3,5.47,8.67,2.34,5.84,96.68,High,YouTube Shorts,3,3,Alto consumo / Bajo rendimiento
3028,19,1.37,11.01,8.4,9.09,6.67,93.39,Medium,TikTok,2,0,Alto consumo / Alto rendimiento
3029,26,4.19,5.25,7.3,4.85,1.73,74.62,Medium,TikTok,2,2,Bajo consumo / Alto rendimiento
3030,41,4.65,9.33,5.11,9.24,6.99,52.66,Low,TikTok,1,1,Alto consumo / Bajo rendimiento
3031,35,1.11,9.36,4.25,8.36,2.75,60.8,High,Instagram Reels,3,0,Alto consumo / Alto rendimiento
3032,22,3.07,2.18,4.5,8.54,4.53,61.71,Low,Instagram Reels,1,2,Bajo consumo / Alto rendimiento
3033,20,0.89,5.61,5.62,3.58,5.61,57.35,Medium,TikTok,2,3,Alto consumo / Bajo rendimiento
3034,22,3.79,2.19,6.52,3.44,7.18,84.8,Medium,YouTube Shorts,2,3,Alto consumo / Bajo rendimiento
3035,32,1.95,11.97,8.97,6.04,7.68,90.16,Medium,YouTube Shorts,2,1,Alto consumo / Bajo rendimiento
3036,17,3.4,3.22,6.18,4.76,7.34,59.19,Medium,Instagram Reels,2,2,Bajo consumo / Alto rendimiento
3037,36,3.35,7.43,6.62,5.58,1.86,90.77,High,TikTok,3,0,Alto consumo / Alto rendimiento
3038,26,5.58,9.91,7.48,1.48,4.48,84.07,High,TikTok,3,3,Alto consumo / Bajo rendimiento
3039,43,3.52,4.01,4.9,9.74,3.53,66.47,Medium,YouTube Shorts,2,2,Bajo consumo / Alto rendimiento
3040,40,3.71,6.85,8.66,1.52,4.59,81.92,High,Instagram Reels,3,3,Alto consumo / Bajo rendimiento
